show_id;type;title;director;country;date_added;release_year;rating;duration;listed_in;description
81147285;Movie;Deadcon;Caryn Waechter;United States;16/01/2020;2019;TV-MA;78 min;Horror Movies;A group of uber-popular, social media influencers’ trip to a digital media festival grows dark when an evil spirit wants to lure them to their demise.
81147293;Movie;A Haunting at Silver Falls: The Return;Teo Konuralp;United States;17/09/2019;2019;TV-14;80 min;Horror Movies, Independent Movies;When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment.
81130297;Movie;Soul to Keep;David Allensworth, Monière;United States;01/07/2019;2019;TV-MA;94 min;Horror Movies, Independent Movies;Two siblings invite friends to their inherited, remote country home, but the fun stops when the group summons a demonic force from an old spellbook.
81131274;Movie;Rakkhosh;Abhijit Kokate, Srivinay Salian;India;20/06/2019;2019;TV-MA;116 min;Horror Movies, Independent Movies, International Movies;An asylum patient’s troubled past threatens his grasp on reality as fellow hospital residents begin disappearing at the hands of an unknown entity.
81018455;Movie;Rattlesnake;Zak Hilditch;United States;25/10/2019;2019;TV-MA;86 min;Horror Movies, Independent Movies, Thrillers;After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown.
81075461;Movie;Revenge of the Pontianak;Glen Goei, Gavin Yap;Singapore, Malaysia;24/10/2019;2019;TV-14;92 min;Horror Movies, International Movies;A wedding in a Malaysian village leaves out one guest: a scorned vampire ghost bent on settling a secret score with the groom and anyone in her way.
81038598;Movie;The Influence;Dennis Rovira van Boekholt;Spain, France;11/10/2019;2019;TV-MA;102 min;Horror Movies, International Movies;Back in her childhood home to help her sister care for their comatose mother, Alicia must face a dark force from her past that now threatens her child.
81088277;Movie;The 3rd Eye 2;Rocky Soraya;Indonesia;13/06/2019;2019;TV-MA;117 min;Horror Movies, International Movies;Working in an orphanage, Alia meets teen Nadia, who says she hears a strange voice in the walls. When they try to find the source, things go very wrong.
81028404;Movie;Eerie;Mikhail Red;Philippines, Singapore;26/07/2019;2019;TV-14;100 min;Horror Movies, International Movies;When a student's suicide rattles an all-girls Catholic school, a clairvoyant guidance counselor leans on a ghost to uncover the convent's abusive past.
81086434;Movie;706;Shravan Kumar;India;01/04/2019;2019;TV-14;118 min;Horror Movies, International Movies;When a doctor goes missing, his psychiatrist wife treats the bizarre medical condition of a psychic patient, who knows much more than he's leading on.
81093122;Movie;Inhuman Kiss;Sittisiri Mongkolsiri;Thailand;30/06/2019;2019;TV-MA;122 min;Horror Movies, International Movies, Romantic Movies;A teenage girl is caught between the affections of two childhood friends while battling the bloodthirsty demon inside of her that manifests at night.
81177444;Movie;Aaviri;Ravi Babu;;31/12/2019;2019;TV-14;110 min;Horror Movies, International Movies, Thrillers;After losing their first child in an accident, a couple moves to a palatial home, where their young daughter comes under the spell of an eerie spirit.
81151880;Movie;Game Over (Hindi Version);Ashwin Saravanan;India, Turkey;21/08/2019;2019;TV-MA;98 min;Horror Movies, International Movies, Thrillers;As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim.
81151877;Movie;Game Over (Tamil Version);Ashwin Saravanan;India, Turkey;21/08/2019;2019;TV-MA;98 min;Horror Movies, International Movies, Thrillers;As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim.
81151878;Movie;Game Over (Telugu Version);Ashwin Saravanan;India, Turkey;21/08/2019;2019;TV-MA;98 min;Horror Movies, International Movies, Thrillers;As a series of murders hit close to home, a video game designer with PTSD must confront her demons, or risk becoming their victim.
80211638;Movie;The Perfection;Richard Shepard;United States;24/05/2019;2019;TV-MA;91 min;Horror Movies, LGBTQ Movies, Thrillers;In this twisty horror-thriller, a once-promising music prodigy reconnects with her former mentors, only to find them taken with a talented new pupil.
81136744;Movie;Assimilate;John Murlowski;United States;25/10/2019;2019;TV-14;94 min;Horror Movies, Sci-Fi & Fantasy, Thrillers;A group of friends making a web series about their hometown realize it isn’t as boring as they thought when their neighbors start behaving strangely.
80208235;Movie;Sweetheart;J.D. Dillard;United States;25/12/2019;2019;PG-13;83 min;Horror Movies, Sci-Fi & Fantasy, Thrillers;A woman shipwrecked on a remote island discovers she’s not alone and begins a fight for survival against a deadly presence that emerges each night.
80237905;Movie;In the Tall Grass;Vincenzo Natali;Canada;04/10/2019;2019;TV-MA;102 min;Horror Movies, Thrillers;After hearing a boy's cry for help, a pregnant woman and her brother wade into a vast field of grass, only to discover there may be no way out.
81021447;Movie;The Silence;John R. Leonetti;Germany;10/04/2019;2019;TV-14;91 min;Horror Movies, Thrillers;With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.
81061410;Movie;Beneath the Leaves;Adam Marino;United States;08/06/2019;2019;TV-MA;90 min;Independent Movies, Thrillers;An escaped psychopathic child killer faces off against one of his former victims, who has since become a hard-nosed detective.
81050190;Movie;Deadly Switch;Svetlana Cvetko;United States;15/01/2019;2019;TV-PG;86 min;Independent Movies, Thrillers;In this indie thriller, a foreign exchange student moves in with her roommate's family who grieves over the daughter they would do anything to get back.
81121023;Movie;My Next Guest with David Letterman and Shah Rukh Khan;Michael Steed;;25/10/2019;2019;TV-PG;61 min;International Movies;"""King of Bollywood"" Shah Rukh Khan opens up about his rise to fame, his family and his billions of fans as he and Dave meet up in Mumbai and New York."
81171871;Movie;GEN HOSHINO STADIUM TOUR “POP VIRUS”;Naoto Amazutsumi;;10/10/2019;2019;TV-PG;154 min;International Movies, Music & Musicals;Singer-songwriter Gen Hoshino takes the stage at the sold out Tokyo Dome in his highly anticipated 2019 Pop Virus dome tour.
81147910;Movie;Mayday Life;Muh Chen;China, Taiwan;23/08/2019;2019;TV-PG;120 min;International Movies, Music & Musicals;Mayday's Life Tour concert unfolds as five fading superheroes are summoned to save the world from an extraterrestrial enemy that detests sound.
81177238;Movie;Malaal;Mangesh Hadawale;India;26/09/2019;2019;TV-14;133 min;International Movies, Romantic Movies;Class divides become thorns in the budding romance between the crony of a nativist Mumbai politician and the new, North Indian resident of his chawl.
81067760;Movie;The Wandering Earth;Frant Gwo;China;06/05/2019;2019;TV-MA;125 min;International Movies, Sci-Fi & Fantasy;A looming collision with Jupiter threatens Earth as humans search for a new star. The planet's fate now lies in the hands of a few unexpected heroes.
80227090;Movie;I Am Mother;Grant Sputore;Australia;07/06/2019;2019;TV-14;114 min;International Movies, Sci-Fi & Fantasy, Thrillers;Following humanity's mass extinction, a teen raised alone by a maternal droid finds her entire world shaken when she encounters another human.
80200087;Movie;Domino;Brian De Palma;Denmark, France, Italy, Belgium, Netherlands;28/09/2019;2019;R;89 min;International Movies, Thrillers;A Copenhagen police officer hunts for the man who attacked his partner, only to stumble into a high-stakes game of espionage.
81010699;Movie;Svaha: The Sixth Finger;Jang Jae-hyun;South Korea;30/05/2019;2019;TV-14;123 min;International Movies, Thrillers;A minister who researches religious cults turns to his Buddhist monk friend for help investigating a new group with mysterious origins.
81030976;Movie;All Good Ones Get Away;Víctor García;;30/07/2019;2019;TV-MA;83 min;International Movies, Thrillers;When a mysterious figure blackmails an adulterous couple during a romantic getaway, their secret affair turns into a fight for survival.
81210770;Movie;The 9th Precinct;Ding-Lin Wang;Taiwan;13/12/2019;2019;TV-14;95 min;International Movies, Thrillers;An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.
81112446;Movie;Badla;Sujoy Ghosh;India;07/08/2019;2019;TV-14;117 min;International Movies, Thrillers;When a woman is accused of killing her lover, a renowned lawyer is hired – but the more they try to  untangle the truth, the more convoluted it becomes.
81131761;Movie;The Outsider;Timothy Woodward Jr.;United States;15/09/2019;2019;TV-MA;86 min;Movies;A frontier sheriff tries to protect his sadistic son from a Chinese railroad worker hellbent on revenge.
81035121;Movie;True: Winter Wishes;;;26/11/2019;2019;TV-Y;46 min;Movies;An ice crystal from a frosty realm is freezing everything in the Rainbow Kingdom, its citizens too! Can True save Winter Wishfest – and her friends?
81030409;Movie;The House of Flowers Presents: The Funeral;Manolo Caro;;01/11/2019;2019;TV-MA;36 min;Movies;The de la Mora siblings publicly mourn the death of their mother amid multiple surprises and mishaps at Virginia's funeral.
81035120;Movie;True: Grabbleapple Harvest;;;01/11/2019;2019;TV-Y;24 min;Movies;It's Grabbleapple harvest season in the Rainbow Kingdom ... but Glummy Glooma doesn't want autumn to come. Can True and her friends save the festival?
81001413;Movie;Free Rein: Valentine's Day;;United States;01/02/2019;2019;TV-Y7;51 min;Movies;Love is in the air as Zoe and friends go on a quest to find a fabled Maid's Stone. But when rivalry blinds them to danger, it's Raven to the rescue!
81004748;Movie;A Family Reunion Christmas;Robbie Countryman;United States;09/12/2019;2019;TV-PG;29 min;Movies;M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.
81054495;Movie;Mo Gilligan: Momentum;Chris Howe;United Kingdom;30/09/2019;2019;TV-MA;64 min;Stand-Up Comedy;Comedian Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club.
81074113;Movie;Jeff Dunham: Beside Himself;Troy Miller;United States;24/09/2019;2019;TV-MA;58 min;Stand-Up Comedy;Jeff Dunham takes the stage in Dallas with his old pals Peanut, Walter, José Jalapeño, Bubba J and Achmed to poke fun at himself and American culture.
81060174;Movie;Bill Burr: Paper Tiger;Mike Binder;United States, United Kingdom;10/09/2019;2019;TV-MA;67 min;Stand-Up Comedy;Bill Burr unloads on outrage culture, male feminism, cultural appropriation, robot sex and more in a blistering stand-up special shot in London.
80995737;Movie;Deon Cole: Cole Hearted;Ryan Polito;United States;08/10/2019;2019;TV-MA;70 min;Stand-Up Comedy;"Embracing his belief that comedy is the last raw form of expression, Deon Cole explains the right time to thank Jesus and the wrong time to say ""welp."""
81084225;Movie;Grego Rossello: Disculpe las molestias;Juani Libonatti;Argentina;31/10/2019;2019;TV-MA;65 min;Stand-Up Comedy;Argentine comedian Grego Rossello takes the stage in Buenos Aires to share his takes on modern stardom, airline dining, brotherly love and more.
81148672;Movie;Arsenio Hall: Smart & Classy;Brian Volk-Weiss;United States;29/10/2019;2019;TV-MA;63 min;Stand-Up Comedy;In his first stand-up special, Arsenio Hall discusses getting older, the changing times and culture, social issues and even bothersome baby toes.
81053240;Movie;Park Na-rae: Glamour Warning;Kim Joo-hyung;South Korea;16/10/2019;2019;TV-MA;63 min;Stand-Up Comedy;Korea’s beloved comedian and favorite big sister figure talks sex, relationships and celebrity life. And she’s sassier and dirtier than ever before.
80990869;Movie;Martin Matte: La vie, la mort...eh la la..!;Jean-François Blais;Canada;14/10/2019;2019;TV-14;62 min;Stand-Up Comedy;Quebecois comedy star Martin Matte serves up embarrassing personal stories, a solution for social media trolls and more in this unpredictable special.
81002876;Movie;Nikki Glaser: Bangin’;Nicholaus Goossen;United States;01/10/2019;2019;TV-MA;64 min;Stand-Up Comedy;Nikki Glaser bares all in a blistering stand-up special about sex, sobriety and getting over her own insecurities. And she won't spare you the details.
81058497;Movie;Seth Meyers: Lobby Baby;Neal Brennan;United States;05/11/2019;2019;TV-MA;61 min;Stand-Up Comedy;SNL alumnus and subversive master of late-night TV Seth Meyers comes out from behind the desk to share some lighthearted stories from his own life.
81062293;Movie;Mike Birbiglia: The New One;Seth Barrish;United States;26/11/2019;2019;TV-MA;86 min;Stand-Up Comedy;Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.
81073633;Movie;Iliza Shlesinger: Unveiled;Steve Paley;United States;19/11/2019;2019;TV-MA;78 min;Stand-Up Comedy;Here comes the bride, and she's got plenty to say. Newlywed Iliza Shlesinger dissects wedding traditions as she mines her nuptials for laughs.
81096745;Movie;Fadily Camara : La plus drôle de tes copines;Gautier & Leduc;France;14/11/2019;2019;TV-MA;54 min;Stand-Up Comedy;Irrepressible French comedian Fadily Camara weaves jokes, vivid characters and physical comedy into a lively stand-up show at La Cigale in Paris.
81078466;Movie;Jeff Garlin: Our Man In Chicago;Christopher Storer;United States;12/11/2019;2019;TV-MA;59 min;Stand-Up Comedy;Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.
81011598;Movie;Wanda Sykes: Not Normal;Linda Mendoza;United States;21/05/2019;2019;TV-MA;66 min;Stand-Up Comedy;Wanda Sykes tackles politics, reality TV, racism and the secret she'd take to the grave in this rollicking, no-holds-barred stand-up special.
81041271;Movie;Saverio Raimondo: Il Satiro Parlante;Francesco Imperato;Italy;17/05/2019;2019;TV-MA;53 min;Stand-Up Comedy;Italian comic and satirist Saverio Raimondo regales a Milan crowd with tales of online antics, awkward injuries and white-knuckle flights.
81002880;Movie;Nate Bargatze: The Tennessee Kid;Ryan Polito;United States;26/03/2019;2019;TV-PG;61 min;Stand-Up Comedy;Comic Nate Bargatze touches on air travel, cheap weddings, college football, chocolate milk and the perils of ordering coffee in this stand-up special.
81037077;Movie;Amy Schumer Growing;Amy Schumer;United States;19/03/2019;2019;TV-MA;61 min;Stand-Up Comedy;Amy Schumer spills on her new marriage, personal growth, making a baby and her mom's misguided advice in a special that's both raunchy and sincere.
81041273;Movie;Edoardo Ferrario: Temi Caldi;Francesco Imperato;Italy;15/03/2019;2019;TV-MA;65 min;Stand-Up Comedy;Italian comedian Edoardo Ferrario riffs on life at 30 and unpacks the peculiarities of global travel, social media and people who like craft beer.
80214087;Movie;Jimmy Carr: The Best of Ultimate Gold Greatest Hits;Brian Klein;;12/03/2019;2019;TV-MA;58 min;Stand-Up Comedy;Nothing is off limits as Jimmy Carr serves up the most outrageous jokes from his stand-up career in a special that's not for the faint of heart.
80237423;Movie;Miranda Sings Live…Your Welcome;Marcus Raboy;United States;04/06/2019;2019;TV-14;62 min;Stand-Up Comedy;"Viral video star Miranda Sings and her real-world alter ego Colleen Ballinger share the stage in a special packed with music, comedy and ""magichinry."""
81060096;Movie;Daniel Sosa: Maleducado;Alex Díaz, Marcos Bucay;Mexico;27/06/2019;2019;TV-MA;55 min;Stand-Up Comedy;"In his second stand-up special, Daniel Sosa reminisces about his childhood, ponders Mexican traditions and points out a major problem with ""Coco."""
80996192;Movie;Mike Epps: Only One Mike;Kevin Bray;United States;25/06/2019;2019;TV-MA;63 min;Stand-Up Comedy;In a raw stand-up comedy special, Mike Epps mixes it up as he tackles sexual misconduct, special ed, aging body parts and much more.
80993404;Movie;Adam Devine: Best Time of Our Lives;Jay Karas;United States;18/06/2019;2019;TV-MA;59 min;Stand-Up Comedy;"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha."
81002929;Movie;Jo Koy: Comin' In Hot;Shannon Hartman;United States;12/06/2019;2019;TV-MA;60 min;Stand-Up Comedy;Comedian Jo Koy takes center stage in Hawaii and shares his candid take on cultural curiosities, filter-free fatherhood and more.
81098589;Movie;Aziz Ansari: RIGHT NOW;Spike Jonze;United States;09/07/2019;2019;TV-MA;65 min;Stand-Up Comedy;In a comedy special directed by Spike Jonze, Aziz Ansari shares deep personal insights and hilarious takes on wokeness, family and the social climate.
80213715;Movie;Whitney Cummings: Can I Touch It?;Marcus Raboy;;30/07/2019;2019;TV-MA;59 min;Stand-Up Comedy;In her fourth stand-up special, Whitney Cummings returns to her hometown of Washington, D.C., and riffs on modern feminism, technology and more.
80238020;Movie;Katherine Ryan: Glitter Room;Linda Mendoza;United States;01/07/2019;2019;TV-MA;66 min;Stand-Up Comedy;Fresh from a tour, comedian Katherine Ryan shares shrewd observations about school bullies, revenge bodies and raising a very fancy child.
80237903;Movie;"Gabriel ""Fluffy"" Iglesias: One Show Fits All";Manny Rodriguez;;29/01/2019;2019;TV-14;91 min;Stand-Up Comedy;"Gabriel ""Fluffy"" Iglesias discusses his teenage son and encounters with Snoop Dogg, Chris Rock and Vicente Fernández in this stand-up special for 2019."
80218104;Movie;Sebastian Maniscalco: Stay Hungry;Rik Reinholdtsen;United States;15/01/2019;2019;TV-MA;65 min;Stand-Up Comedy;Sebastian Maniscalco brings an acerbically unique approach to peacocks on planes, life hacks, rich in-laws and life's annoyances in this comedy special.
80216779;Movie;Ray Romano: Right Here, Around the Corner;Michael Showalter;United States;05/02/2019;2019;TV-MA;59 min;Stand-Up Comedy;Ray Romano cut his stand-up teeth at the Comedy Cellar in New York. Now, in his first comedy special in 23 years, he returns to where it all began.
80244853;Movie;Ken Jeong: You Complete Me, Ho;Jon M. Chu;United States;14/02/2019;2019;TV-MA;62 min;Stand-Up Comedy;"In his first-ever stand-up special, Ken Jeong pays tribute to his wife and shares stories about Hollywood and how ""The Hangover"" saved his life."
80221271;Movie;Tiffany Haddish: Black Mitzvah;Linda Mendoza;United States;03/12/2019;2019;TV-MA;56 min;Stand-Up Comedy;On her 40th birthday, Tiffany Haddish drops a bombastic special studded with singing, dancing and raunchy reflections on her long road to womanhood.
81070659;Movie;Ronny Chieng: Asian Comedian Destroys America!;Sebastian DiNatale;United States;17/12/2019;2019;TV-MA;63 min;Stand-Up Comedy;"Ronny Chieng (""The Daily Show,"" ""Crazy Rich Asians"") takes center stage in this stand-up special and riffs on modern American life and more."
81060232;Movie;Jack Whitehall: Christmas with My Father;Richard van't Riet;United Kingdom;12/12/2019;2019;TV-MA;65 min;Stand-Up Comedy;Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza, complete with celebrity guests.
81036542;Movie;Michelle Wolf: Joke Show;Lance Bangs;United States;10/12/2019;2019;TV-MA;60 min;Stand-Up Comedy;Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.
81156592;Movie;Colin Quinn: Red State Blue State;Robert Moresco;;09/08/2019;2019;TV-14;66 min;Stand-Up Comedy;Stand-up comedian Colin Quinn calls out the hypocrisies of the left and the right in this special based on his politically charged Off-Broadway show.
81140577;Movie;Dave Chappelle: Sticks & Stones;Stan Lathan;United States;26/08/2019;2019;TV-MA;66 min;Stand-Up Comedy;Dave Chappelle takes on gun culture, the opioid crisis and the tidal wave of celebrity scandals in a defiant stand-up special filmed in Atlanta.
81045860;Movie;Simon Amstell: Set Free;Julia Knowles;;20/08/2019;2019;TV-MA;52 min;Stand-Up Comedy;Honest, introspective comic Simon Amstell digs deep and delivers a uniquely vulnerable stand-up set on love, ego, intimacy and ayahuasca.
81004321;Movie;Whindersson Nunes: Adult;Diego Pignataro;Brazil;15/08/2019;2019;TV-MA;69 min;Stand-Up Comedy;Brazilian YouTube sensation Whindersson Nunes revisits his humble beginnings and much more in a series of playful stories and peculiar songs.
80227677;Movie;Anthony Jeselnik: Fire in the Maternity Ward;Marcus Raboy;United States;30/04/2019;2019;TV-MA;64 min;Stand-Up Comedy;Forging his own comedic boundaries, Anthony Jeselnik revels in getting away with saying things others can't in this stand-up special shot in New York.
81026008;Movie;Ricardo Quevedo: Los amargados somos más;Fernando Ayllón;;03/04/2019;2019;TV-MA;59 min;Stand-Up Comedy;From how social media can ruin relationships to the perils of buying a gift for a woman, comic Ricardo Quevedo dissects life's trials and tribulations.
80174687;Movie;Kevin Hart: Irresponsible;Leslie Small;United States;02/04/2019;2019;TV-MA;60 min;Stand-Up Comedy;As a father of three on his second marriage, Kevin Hart proves that being him is indeed a tall order in a fresh special inspired by his own mistakes.
81006826;Movie;Franco Escamilla: Bienvenido al mundo;Ulises Valencia;Mexico;17/04/2019;2019;TV-MA;54 min;Stand-Up Comedy;Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.
81041272;Movie;Francesco De Carlo: Cose di Questo Mondo;;Italy;12/04/2019;2019;TV-MA;61 min;Stand-Up Comedy;Taking the stage in Milan, Francesco De Carlo opens up about his bad habits, religion, politics and what he's learned from traveling the world.
81026007;Movie;Liss Pereira: Reteniendo líquidos;Fernando Ayllón;Brazil;10/04/2019;2019;TV-14;59 min;Stand-Up Comedy;A pregnant Liss Pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.
81183572;Movie;Deviant Love;Michael Feifer;United States;13/09/2019;2019;TV-14;87 min;Thrillers;In a tailspin after her marriage collapses, Jamie falls for a helpful gentleman whose interest in her welfare hides sinister motives.
80223997;Movie;Fractured;Brad Anderson;United States;11/10/2019;2019;TV-MA;100 min;Thrillers;After his wife and injured daughter disappear from an ER, a man conducts a panicked search and becomes convinced the hospital is hiding something.
81218079;Movie;Awake;Aleksandr Chernyaev, Fedor Lyass;United States;24/11/2019;2019;TV-MA;92 min;Thrillers;After an accident leaves him with no recollection of who he is, a man becomes a prime suspect in the search for a serial killer targeting young women.
81136964;Movie;Staged Killer;Christopher Ray;United States;28/06/2019;2019;TV-14;88 min;Thrillers;After a popular morning television host bumps into an old acquaintance with a dark past, her professional and personal lives begin to unravel.
81017011;Movie;American Hangman;Wilson Coneybeare;Canada;30/07/2019;2019;TV-MA;99 min;Thrillers;A judge’s kidnapping is streamed live on social media, as a vengeful loner puts him on trial for supposedly sending an innocent man to his death.
80998968;Movie;Secret Obsession;Peter Sullivan;United States;18/07/2019;2019;TV-14;98 min;Thrillers;When Jennifer wakes up with amnesia after a traumatic attack, her doting husband cares for her. But she soon realizes the danger is far from over.
81014479;Movie;Jacob's Ladder;David M. Rosenthal;United States;22/12/2019;2019;R;90 min;Thrillers;After being reunited with a brother he thought was killed in combat, a former army medic begins to experience violent, paranoid visions.
81145277;Movie;Fanatic;Keith L. Smith;United States;24/08/2019;2019;TV-14;91 min;Thrillers;When a successful young rap star has an affair with an obsessive fan, his life is turned upside down when she kidnaps him.
80217066;TV Show;Seis Manos;;United States;03/10/2019;2019;TV-MA;1 Season;Anime Series, Crime TV Shows;Orphans raised by a martial arts master are plunged into a mystery involving demonic powers, drug cartels, ancient rituals and blood sacrifice.
80200027;TV Show;HERO MASK;;;23/08/2019;2019;TV-14;2 Seasons;Anime Series, Crime TV Shows, International TV Shows;After a rash of mysterious deaths, Crown prosecutor Sarah Sinclair and SSC agent James Blood discover a conspiracy surrounding uncanny new bio-masks.
81019771;TV Show;Ultramarine Magmell;;Japan;10/10/2019;2019;TV-14;1 Season;Anime Series, International TV Shows;Decades after the sudden birth of a new continent, a young rescuer-for-hire provides aid to adventurers exploring this dangerous, uncharted world.
80156799;TV Show;Levius;;Japan;28/11/2019;2019;TV-14;1 Season;Anime Series, International TV Shows;Young Levius rises through the ranks in the brutal world of metal boxing under his uncle's guidance. Forces outside the ring have their eye on him.
80183051;TV Show;7SEEDS;;;28/06/2019;2019;TV-MA;1 Season;Anime Series, International TV Shows;Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.
80186926;TV Show;​SAINT SEIYA: Knights of the Zodiac;;Japan;19/07/2019;2019;TV-14;1 Season;Anime Series, International TV Shows;Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all.
81054849;TV Show;The Disastrous Life of Saiki K.: Reawakened;;;30/12/2019;2019;TV-14;1 Season;Anime Series, International TV Shows;Kusuo and his gaggle of self-proclaimed friends are back for more psychic mishaps. If he didn't have enough problems before, he's got even more now.
80195357;TV Show;Cannon Busters;;United States, Japan;15/08/2019;2019;TV-MA;1 Season;Anime Series, International TV Shows;Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.
80196883;TV Show;Rilakkuma and Kaoru;;Japan, United States;19/04/2019;2019;TV-PG;1 Season;Anime Series, International TV Shows;Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear.
80231373;TV Show;Ultraman;;United States, Japan;01/04/2019;2019;TV-14;1 Season;Anime Series, International TV Shows;Decades ago, a hero from the stars left this world in peace. Now, the son of Ultraman must rise to protect the Earth from a new alien threat.
80992228;TV Show;KENGAN ASHURA;;United States, Japan;31/10/2019;2019;TV-MA;2 Seasons;Anime Series, International TV Shows;Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight – and win.
80986797;TV Show;Forest of Piano;;Japan;24/06/2019;2019;TV-PG;2 Seasons;Anime Series, International TV Shows;"Kai grows up playing an old piano discarded in the woods; Shuhei's father is a famous pianist. Their chance meeting transforms their lives and music."
80198505;TV Show;Aggretsuko;;Japan;14/06/2019;2019;TV-14;2 Seasons;Anime Series, International TV Shows;Frustrated with her thankless office job, Retsuko the Red Panda copes with her daily struggles by belting out death metal karaoke after work.
80228274;TV Show;Teasing Master Takagi-san;;Japan;06/12/2019;2019;TV-PG;1 Season;Anime Series, International TV Shows, Romantic TV Shows;Teased constantly by classmate Takagi-san, middle-schooler Nishikata swears payback by trying (and failing) to give her a dose of her own medicine.
80992137;TV Show;CAROLE & TUESDAY;;Japan;30/08/2019;2019;TV-MA;1 Season;Anime Series, International TV Shows, Teen TV Shows;Part-timer Carole meets rich girl Tuesday, and each realizes they've found the musical partner they need. Together, they just might make it.
81095103;TV Show;Kabaneri of the Iron Fortress: The Battle of Unato;;;13/09/2019;2019;TV-MA;1 Season;Anime Series, International TV Shows, TV Horror;Ikoma and the Iron Fortress take their fight to the battlegrounds of Unato, joining the alliance to reclaim the region from the kabane horde.
80175351;TV Show;Kakegurui;;Japan;13/06/2019;2019;TV-14;2 Seasons;Anime Series, International TV Shows, TV Thrillers;High roller Yumeko Jabami plans to clean house at Hyakkaou Private Academy, a school where students are evaluated solely on their gambling skills.
80216180;TV Show;Dino Girl Gauko;;United States, Japan;22/11/2019;2019;TV-Y7-FV;1 Season;Anime Series, Kids' TV;When she gets angry, middle schooler Naoko turns into fierce dinosaur Gauko! Thanks to friends, aliens and more, her life is full of wacky incidents.
80186475;TV Show;Pokémon the Series;;Japan;01/04/2019;2019;TV-Y7-FV;2 Seasons;Anime Series, Kids' TV;Ash and his Pikachu travel to the Alola region with his mother and enroll in the Pokémon school, where they confront the nefarious Team Skull.
80216172;TV Show;Criminal: UK;;United Kingdom, France, Germany, Spain;20/09/2019;2019;TV-MA;1 Season;British TV Shows, Crime TV Shows, International TV Shows;Within the walls of an interrogation room and with time running out, London investigators go after three suspects, each accused of a grievous crime.
80217669;TV Show;Top Boy;;United Kingdom;13/09/2019;2019;TV-MA;1 Season;British TV Shows, Crime TV Shows, International TV Shows;Two seasoned drug dealers return to the gritty streets of London, but their pursuit of money and power is threatened by a young and ruthless hustler.
80190519;TV Show;Giri / Haji;;United Kingdom;10/01/2020;2019;TV-MA;1 Season;British TV Shows, Crime TV Shows, International TV Shows;Family duty sends a lawman to London to look for his mob-assassin brother as a yakuza war threatens to engulf Tokyo. Trust is even tougher to find.
80002479;TV Show;Peaky Blinders;;United Kingdom;04/10/2019;2019;TV-MA;5 Seasons;British TV Shows, Crime TV Shows, International TV Shows;A notorious gang in 1919 Birmingham, England, is led by the fierce Tommy Shelby, a crime boss set on moving up in the world no matter the cost.
80989924;TV Show;Greatest Events of WWII in Colour;;United Kingdom;08/11/2019;2019;TV-14;1 Season;British TV Shows, Docuseries, International TV Shows;From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage.
80186848;TV Show;Jack Whitehall: Travels with My Father;;United Kingdom;06/09/2019;2019;TV-MA;3 Seasons;British TV Shows, Docuseries, International TV Shows;Jovial comic Jack Whitehall invites his stuffy father, Michael, to travel with him through Southeast Asia in an attempt to strengthen their bond.
80213025;TV Show;The World's Most Extraordinary Homes;;United Kingdom;18/01/2019;2019;TV-G;3 Seasons;British TV Shows, Docuseries, International TV Shows;Award-winning architect Piers Taylor and actress/property enthusiast Caroline Quentin travel the world to tour unconventional homes in extreme places.
